molecule_chembl_id,canonical_smiles,murcko_fragment,problem_type,strategy,train_test,drop_intermediate,pIC50,bioactivity_class
CHEMBL4114131,Nc1nc2c(ncn2C2OC(CO)[C@@H](O)[C@]23CCO3)c(=O)[nH]1,n1cnc2c(ncn2C3OCCC43OCC4)c1,classification,random,test,True,4.698970004336019,inactive
CHEMBL4217481,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc3c(cc12)[C@H](C)O[C@@H](CS(C)(=O)=O)CN3S(C)(=O)=O,o1c(cc2cc3c(cc12)NCCOC3)-c4ccccc4,classification,random,train,True,7.886056647693163,active
CHEMBL4204634,CNC(=O)c1c(-c2ccc(F)cc2)nc2cc3c(cn12)C(C)CCCN3S(C)(=O)=O,n1c(cn2cc3c(cc12)NCCCC3)-c4ccccc4,classification,random,train,True,6.739928612014925,active
CHEMBL3955887,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(Cc3ccc(F)cc3)CO4)cc12,n1c(ccc2OCN(Cc3ccccc3)Cc12)-c4ccc5oc(cc5c4)-c6ccccc6,classification,random,train,True,9.522878745280336,active
CHEMBL4107076,CC(O)[C@H]1O[C@@H](n2cc(-c3cc[nH]n3)c3c(N)ncnc32)[C@](C)(F)[C@@H]1O,n1cnc2c(c1)c(cn2C3OCCC3)-c4n[nH]cc4,classification,random,train,True,4.0,inactive
CHEMBL3922869,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)C(=O)N(c3ccc(F)cc3)CO4)cc12,n1c(ccc2OCN(c3ccccc3)Cc12)-c4ccc5oc(cc5c4)-c6ccccc6,classification,random,test,True,8.823908740944319,active
CHEMBL394033,COc1ccccc1CNS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3cccnc3n(CCC(C)C)c1=O)N2,N=1Sc2cc(ccc2NC1c3cnc4ncccc4c3)NSNCc5ccccc5,classification,random,train,True,7.244125144327507,active
CHEMBL211336,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)C(C)C)ccc3N2)c(O)c2cccnc21,N=1Sc2ccccc2NC1c3cnc4ncccc4c3,classification,random,train,True,8.522878745280337,active
CHEMBL4451879,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(CCO)S(C)(=O)=O)c(-c3cccc(C(=O)NC4(c5ccccn5)CC4)c3)cc12,n1ccccc1C2(NCc3cccc(c3)-c4ccc5oc(cc5c4)-c6ccccc6)CC2,classification,random,train,True,7.657577319177793,active
CHEMBL198813,O=C(O)C(=O)/C=C(\O)c1cccc(NS(=O)(=O)c2cc(Cl)cc(Cl)c2)c1,S(Nc1ccccc1)c2ccccc2,classification,random,train,True,6.853871964321762,active
CHEMBL3651437,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)COC4)cc(F)c3C)c(F)c12,n1cccnc1C2(NCc3cccc(c3)-c4ccc5oc(cc5c4)-c6ccccc6)COC2,classification,random,test,True,8.221848749616356,active
CHEMBL2236457,N#Cc1c(-c2ccc(Br)cc2)nc(SCC2CCCCO2)[nH]c1=O,n1ccc(nc1SCC2OCCCC2)-c3ccccc3,classification,random,train,True,4.301029995663981,inactive
CHEMBL201350,CC(C)(C)c1ccc(Cn2c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c(O)c3ccccc32)cc1,N=1Sc2ccccc2NC1C3=Cc4ccccc4N(Cc5ccccc5)C3,classification,random,train,True,5.0,inactive
