molecule_chembl_id,canonical_smiles,murcko_fragment,problem_type,strategy,train_test,drop_intermediate,pIC50,bioactivity_class
CHEMBL1682897,CNC(=O)c1ccc2cc(C(O)(c3c[nH]cn3)C(C)C)ccc2c1Cl,n1c[nH]cc1Cc2ccc3ccccc3c2,classification,stratified,train,True,6.7,active
CHEMBL1682898,CNC(=O)c1ccc2cc(C(O)(c3c[nH]cn3)C(C)C)ccc2c1C,n1c[nH]cc1Cc2ccc3ccccc3c2,classification,stratified,test,True,6.8,active
CHEMBL1682899,CNC(=O)c1cc2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2cc1C,n1c[nH]cc1Cc2ccc3ccccc3c2,classification,stratified,train,True,7.41,active
CHEMBL1682900,CC(C)C(O)(c1ccc2c3c(ccc2c1)C(=O)NC3)c1c[nH]cn1,n1c[nH]cc1Cc2ccc3c(ccc4c3CNC4)c2,classification,stratified,train,True,7.82,active
CHEMBL1682901,CC(C)C(O)(c1ccc2c3c(ccc2c1)C(=O)N(C)C3)c1c[nH]cn1,n1c[nH]cc1Cc2ccc3c(ccc4c3CNC4)c2,classification,stratified,train,True,7.66,active
CHEMBL1682902,CC(C)C(O)(c1ccc2cc3c(cc2c1)CNC3=O)c1c[nH]cn1,n1c[nH]cc1Cc2ccc3cc4c(cc3c2)CNC4,classification,stratified,test,True,7.44,active
CHEMBL1682903,CC(C)C(O)(c1ccc2cc3c(cc2c1)CN(C)C3=O)c1c[nH]cn1,n1c[nH]cc1Cc2ccc3cc4c(cc3c2)CNC4,classification,stratified,test,True,7.72,active
CHEMBL1682904,CC(C)[C@](O)(c1ccc2c3c(ccc2c1)C(=O)N(C)C3)c1c[nH]cn1,n1c[nH]cc1Cc2ccc3c(ccc4c3CNC4)c2,classification,stratified,train,True,7.72,active
CHEMBL1682905,CC(C)[C@@](O)(c1ccc2c3c(ccc2c1)C(=O)N(C)C3)c1c[nH]cn1,n1c[nH]cc1Cc2ccc3c(ccc4c3CNC4)c2,classification,stratified,test,True,6.57,active
CHEMBL1765101,COc1ccc(-c2cccc(C(O)(c3c[nH]cn3)C(C)C)c2)cc1,n1c[nH]cc1Cc2cccc(c2)-c3ccccc3,classification,stratified,train,True,6.89,active
CHEMBL1766169,CC(C)C(O)(c1cccc(-c2ccccc2)c1)c1c[nH]cn1,n1c[nH]cc1Cc2cccc(c2)-c3ccccc3,classification,stratified,train,True,7.74,active
CHEMBL1766170,CC(C)C(O)(c1cccc(-c2ccc(F)cc2)c1)c1c[nH]cn1,n1c[nH]cc1Cc2cccc(c2)-c3ccccc3,classification,stratified,train,True,7.72,active
CHEMBL1766171,CC(C)C(O)(c1cccc(-c2ccc(Cl)cc2)c1)c1c[nH]cn1,n1c[nH]cc1Cc2cccc(c2)-c3ccccc3,classification,stratified,test,True,7.31,active
CHEMBL1766172,CC(C)C(O)(c1ccc(-c2ccccc2)cc1)c1c[nH]cn1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,test,True,7.48,active
CHEMBL1766173,COc1ccc(-c2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2)cc1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,7.27,active
CHEMBL1766174,CC(C)C(O)(c1ccc(-c2ccc(F)cc2)cc1)c1c[nH]cn1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,7.57,active
CHEMBL1766175,CC(C)C(O)(c1ccc(-c2ccc(Cl)cc2)cc1)c1c[nH]cn1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,7.55,active
CHEMBL1766176,CC(=O)Nc1cccc(-c2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2)c1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,7.62,active
CHEMBL1766177,CC(=O)Nc1ccc(-c2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2)cc1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,6.92,active
CHEMBL1766178,CNC(=O)c1cccc(-c2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2)c1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,7.36,active
CHEMBL1766179,CNS(=O)(=O)c1cccc(-c2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2)c1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,test,True,6.8,active
CHEMBL1766180,CNC(=O)Nc1cccc(-c2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2)c1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,test,True,7.68,active
CHEMBL1766181,CC(C)C(O)(c1ccc(-c2ccccn2)cc1)c1c[nH]cn1,n1ccccc1-c2ccc(cc2)Cc3nc[nH]c3,classification,stratified,train,True,6.82,active
CHEMBL1766182,CC(=O)Nc1cccc(-c2ccc(C(O)(c3c[nH]cn3)C(C)C)cc2)n1,n1ccccc1-c2ccc(cc2)Cc3nc[nH]c3,classification,stratified,train,True,7.44,active
CHEMBL1766183,CC(=O)Nc1cccc(-c2ccc(C(C)(O)c3c[nH]cn3)cc2)c1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,7.42,active
CHEMBL1766184,CCC(O)(c1ccc(-c2cccc(NC(C)=O)c2)cc1)c1c[nH]cn1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,7.4,active
CHEMBL1766185,CC(=O)Nc1cccc(-c2ccc(C(O)(c3c[nH]cn3)C3CC3)cc2)c1,n1c[nH]cc1C(c2ccc(cc2)-c3ccccc3)C4CC4,classification,stratified,train,True,7.35,active
CHEMBL1766186,CC(=O)Nc1cccc(-c2ccc(C(O)c3c[nH]cn3)cc2)c1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,7.11,active
CHEMBL1766187,CC(=O)Nc1cccc(-c2ccc([C@](O)(c3c[nH]cn3)C(C)C)cc2)c1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,7.59,active
CHEMBL1766188,CC(=O)Nc1cccc(-c2ccc([C@@](O)(c3c[nH]cn3)C(C)C)cc2)c1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,6.47,active
CHEMBL1766189,CC(=O)Nc1cccc(-c2ccc([C@](O)(c3c[nH]cn3)C(C)C)cc2)n1,n1ccccc1-c2ccc(cc2)Cc3nc[nH]c3,classification,stratified,test,True,7.59,active
CHEMBL1766190,CC(=O)Nc1cccc(-c2ccc([C@@](O)(c3c[nH]cn3)C(C)C)cc2)n1,n1ccccc1-c2ccc(cc2)Cc3nc[nH]c3,classification,stratified,train,True,7.04,active
CHEMBL1766191,CC[C@](O)(c1ccc(-c2cccc(NC(C)=O)c2)cc1)c1c[nH]cn1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,7.66,active
CHEMBL1766192,CC[C@@](O)(c1ccc(-c2cccc(NC(C)=O)c2)cc1)c1c[nH]cn1,n1c[nH]cc1Cc2ccc(cc2)-c3ccccc3,classification,stratified,train,True,6.62,active
CHEMBL1921975,CNC(=O)c1ccc2cc([C@](O)(c3c[nH]cn3)C(C)C)ccc2c1,n1c[nH]cc1Cc2ccc3ccccc3c2,classification,stratified,train,True,8.26,active
CHEMBL1921976,CNC(=O)c1ccc2cc([C@@]3(O)CCn4cncc43)ccc2c1,n1cc2n(c1)CCC2c3ccc4ccccc4c3,classification,stratified,train,True,7.72,active
CHEMBL1921977,CNC(=O)c1ccc2cc(C3(O)CCn4cncc43)ccc2c1,n1cc2n(c1)CCC2c3ccc4ccccc4c3,classification,stratified,train,True,7.42,active
CHEMBL1921978,CNC(=O)c1ccc2cc(C3(O)c4cncn4CC3(C)C)ccc2c1,n1cc2n(c1)CCC2c3ccc4ccccc4c3,classification,stratified,train,True,7.06,active
CHEMBL1921979,CNC(=O)c1ccc2cc(C3CCn4cncc43)ccc2c1,n1cc2n(c1)CCC2c3ccc4ccccc4c3,classification,stratified,test,True,7.89,active
